id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Age Group
26287,Male,Loyal Customer,58,Business travel,Eco Plus,859,2,3,3,3,2,2,2,2,4,1,3,2,3,2,0,0,neutral or dissatisfied,Senior
12580,Female,Loyal Customer,24,Business travel,Business,542,5,5,5,5,4,4,4,4,2,3,3,5,3,4,0,0,satisfied,Young Adult
23847,Male,Loyal Customer,41,Business travel,Eco,522,2,4,4,4,2,2,2,2,1,1,2,5,2,2,0,0,satisfied,Adult
69545,Female,disloyal Customer,28,Business travel,Business,2475,2,2,2,4,2,2,2,4,4,3,4,2,3,2,0,0,neutral or dissatisfied,Adult
117493,Female,disloyal Customer,32,Business travel,Eco,507,2,1,2,3,1,2,1,1,2,1,4,4,4,1,83,59,neutral or dissatisfied,Adult
84460,Male,Loyal Customer,64,Personal Travel,Eco,290,4,5,4,2,3,4,3,3,5,2,4,5,4,3,0,10,satisfied,Senior
85694,Male,disloyal Customer,27,Business travel,Business,1547,4,4,4,4,3,4,3,3,5,4,5,3,5,3,21,0,satisfied,Adult
110536,Female,disloyal Customer,29,Business travel,Business,674,4,4,4,4,5,4,5,5,5,2,5,3,5,5,0,0,satisfied,Adult
113918,Male,disloyal Customer,22,Business travel,Eco,901,4,4,4,4,2,4,2,2,4,5,5,3,4,2,6,0,neutral or dissatisfied,Young Adult
110073,Female,Loyal Customer,40,Business travel,Business,579,3,3,3,3,4,3,3,3,3,4,3,2,3,1,0,17,neutral or dissatisfied,Adult
44848,Female,Loyal Customer,55,Business travel,Eco Plus,760,2,5,5,5,4,3,4,2,2,2,2,2,2,4,0,0,neutral or dissatisfied,Adult
91902,Female,Loyal Customer,41,Business travel,Business,2475,5,5,5,5,2,4,5,5,5,5,5,3,5,5,0,0,satisfied,Adult
80129,Male,Loyal Customer,39,Business travel,Business,2475,5,5,5,5,4,4,4,4,4,4,5,4,4,4,0,0,satisfied,Adult
90303,Male,Loyal Customer,52,Personal Travel,Eco,879,2,4,3,1,2,3,2,2,5,5,5,5,5,2,0,0,neutral or dissatisfied,Adult
69629,Female,Loyal Customer,47,Business travel,Business,2099,4,2,2,2,3,3,3,4,4,4,4,3,4,4,0,0,neutral or dissatisfied,Adult
1804,Male,Loyal Customer,59,Business travel,Business,2149,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,satisfied,Senior
8654,Male,Loyal Customer,51,Business travel,Business,2572,3,3,3,3,3,5,4,4,4,4,4,3,4,5,6,0,satisfied,Adult
64749,Male,disloyal Customer,23,Business travel,Eco,551,4,0,4,4,5,4,5,5,5,2,5,3,4,5,0,0,satisfied,Young Adult
16700,Female,Loyal Customer,63,Personal Travel,Eco,169,3,5,3,3,3,5,5,1,1,3,1,3,1,5,18,25,neutral or dissatisfied,Senior
88725,Male,Loyal Customer,27,Personal Travel,Eco,581,3,5,4,2,1,4,1,1,4,2,4,4,5,1,1,0,neutral or dissatisfied,Adult
67778,Female,disloyal Customer,44,Business travel,Business,1431,2,1,1,5,5,2,5,5,4,5,5,3,4,5,1,10,neutral or dissatisfied,Adult
42503,Male,Loyal Customer,35,Business travel,Business,495,3,3,3,3,2,2,4,5,5,5,5,1,5,4,17,1,satisfied,Adult
93558,Female,Loyal Customer,15,Personal Travel,Eco,719,4,4,4,4,4,4,4,4,5,5,5,4,3,4,228,211,neutral or dissatisfied,Children
100992,Male,Loyal Customer,45,Business travel,Business,2186,2,2,2,2,5,4,4,4,4,4,4,5,4,4,17,6,satisfied,Adult
65624,Female,Loyal Customer,18,Personal Travel,Eco,237,3,4,3,3,4,3,4,4,2,1,3,2,1,4,0,0,neutral or dissatisfied,Young Adult
94078,Female,Loyal Customer,42,Business travel,Business,2204,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,0,neutral or dissatisfied,Adult
753,Female,Loyal Customer,57,Business travel,Business,354,0,0,0,3,3,4,5,3,3,4,4,4,3,3,6,8,satisfied,Senior
102746,Male,Loyal Customer,26,Business travel,Business,255,2,2,2,2,4,4,4,4,4,5,5,4,5,4,6,10,satisfied,Adult
83170,Male,Loyal Customer,30,Personal Travel,Eco Plus,957,3,5,3,3,2,3,2,2,3,3,5,4,5,2,26,7,neutral or dissatisfied,Adult
55729,Male,Loyal Customer,40,Business travel,Business,1969,5,4,5,5,5,4,4,2,2,2,2,5,2,5,0,0,satisfied,Adult
13307,Female,Loyal Customer,36,Business travel,Business,448,4,4,4,4,2,3,3,4,4,4,4,2,4,1,0,0,satisfied,Adult
29608,Male,Loyal Customer,18,Business travel,Business,3766,3,4,4,4,3,3,3,3,2,5,3,2,3,3,96,99,neutral or dissatisfied,Young Adult
21670,Male,Loyal Customer,31,Business travel,Business,708,4,4,4,4,3,3,3,3,4,2,1,4,3,3,3,0,satisfied,Adult
105133,Female,Loyal Customer,53,Business travel,Business,289,2,2,5,2,3,4,5,4,4,5,4,5,4,3,0,0,satisfied,Adult
41784,Male,Loyal Customer,63,Personal Travel,Eco,508,3,4,3,1,5,3,5,5,4,2,4,4,4,5,12,30,neutral or dissatisfied,Senior
34080,Female,Loyal Customer,49,Business travel,Eco Plus,174,4,3,3,3,4,4,4,4,4,4,4,4,4,2,12,0,neutral or dissatisfied,Adult
31893,Male,Loyal Customer,51,Personal Travel,Eco,2762,4,4,4,3,4,4,4,4,2,4,3,3,4,4,0,0,neutral or dissatisfied,Adult
32057,Female,Loyal Customer,31,Business travel,Business,102,1,1,1,1,4,4,4,4,5,2,1,3,4,4,2,5,satisfied,Adult
64168,Male,Loyal Customer,67,Personal Travel,Eco,989,3,4,3,3,1,3,1,1,5,4,4,4,5,1,24,23,neutral or dissatisfied,Senior
106370,Male,Loyal Customer,30,Business travel,Business,2486,1,1,1,1,4,4,4,4,4,4,4,5,4,4,101,102,satisfied,Adult
37410,Male,Loyal Customer,29,Business travel,Eco,828,2,2,3,3,2,2,2,2,4,2,3,4,3,2,0,0,neutral or dissatisfied,Adult
36097,Male,Loyal Customer,63,Personal Travel,Eco,399,2,4,2,4,5,2,1,5,5,2,5,4,5,5,0,0,neutral or dissatisfied,Senior
28627,Male,Loyal Customer,60,Business travel,Business,2355,4,2,3,2,3,3,3,4,4,4,4,3,4,1,59,5,neutral or dissatisfied,Senior
40524,Male,Loyal Customer,58,Personal Travel,Eco Plus,188,3,3,3,2,5,3,1,5,2,4,1,4,2,5,0,0,neutral or dissatisfied,Senior
110697,Female,Loyal Customer,63,Personal Travel,Eco,945,2,2,2,4,4,4,4,2,2,2,2,3,2,1,0,0,neutral or dissatisfied,Senior
94182,Female,disloyal Customer,24,Business travel,Eco,189,2,5,1,1,5,1,2,5,3,4,4,4,4,5,5,0,neutral or dissatisfied,Young Adult
43866,Female,Loyal Customer,72,Business travel,Business,2971,4,4,4,4,3,4,5,4,4,4,3,5,4,5,0,0,satisfied,Senior
26746,Male,Loyal Customer,45,Business travel,Business,3230,2,2,2,2,3,2,4,5,5,5,5,3,5,2,0,0,satisfied,Adult
118104,Male,Loyal Customer,52,Business travel,Eco,499,1,3,2,2,2,1,2,2,4,2,4,4,4,2,0,0,neutral or dissatisfied,Adult
96266,Male,Loyal Customer,61,Personal Travel,Eco,546,2,3,2,2,5,2,5,5,2,2,2,2,2,5,21,8,neutral or dissatisfied,Senior
74919,Male,Loyal Customer,41,Business travel,Business,2475,1,1,1,1,4,4,4,5,5,5,5,4,5,3,50,27,satisfied,Adult
120703,Male,Loyal Customer,46,Personal Travel,Eco,280,3,4,3,4,5,3,4,5,3,4,3,3,4,5,0,0,neutral or dissatisfied,Adult
32409,Male,disloyal Customer,36,Business travel,Eco,163,1,4,1,3,4,1,4,4,4,3,5,1,3,4,4,5,neutral or dissatisfied,Adult
22458,Male,Loyal Customer,50,Personal Travel,Eco,143,4,4,4,4,4,4,4,4,4,4,3,2,4,4,88,83,neutral or dissatisfied,Adult
99172,Female,Loyal Customer,24,Personal Travel,Eco,1076,2,5,2,3,4,2,4,4,4,2,5,3,4,4,0,0,neutral or dissatisfied,Young Adult
98815,Female,Loyal Customer,39,Business travel,Business,763,5,5,5,5,5,4,4,4,4,4,4,5,4,5,37,30,satisfied,Adult
126067,Male,Loyal Customer,31,Business travel,Business,328,3,3,3,3,4,4,4,4,5,2,5,3,4,4,0,0,satisfied,Adult
54476,Male,Loyal Customer,30,Business travel,Business,3468,3,5,4,5,3,3,3,3,4,1,4,2,4,3,14,0,neutral or dissatisfied,Adult
98835,Male,Loyal Customer,65,Personal Travel,Eco,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143,neutral or dissatisfied,Senior
98495,Female,Loyal Customer,40,Business travel,Business,402,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0,satisfied,Adult
20134,Male,Loyal Customer,25,Personal Travel,Eco,416,3,3,3,4,3,3,3,3,1,1,3,1,3,3,34,16,neutral or dissatisfied,Adult
4240,Female,Loyal Customer,41,Business travel,Business,3107,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0,satisfied,Adult
69987,Female,Loyal Customer,52,Business travel,Business,2134,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0,satisfied,Adult
104572,Female,Loyal Customer,43,Business travel,Business,369,2,1,2,2,5,5,5,2,2,2,2,4,2,4,0,0,satisfied,Adult
792,Female,Loyal Customer,41,Business travel,Business,158,1,1,3,1,4,4,5,4,4,4,4,3,4,4,0,0,satisfied,Adult
125206,Female,Loyal Customer,22,Business travel,Business,251,0,0,0,3,2,2,2,2,1,1,5,3,4,2,0,3,satisfied,Young Adult
120869,Female,Loyal Customer,31,Business travel,Business,2523,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,0,satisfied,Adult
43870,Female,disloyal Customer,39,Business travel,Eco,114,3,3,3,3,4,3,5,4,3,2,4,4,5,4,6,0,neutral or dissatisfied,Adult
123464,Male,Loyal Customer,58,Business travel,Business,2296,4,4,4,4,5,5,5,4,3,5,4,5,4,5,9,15,satisfied,Senior
127741,Female,Loyal Customer,45,Business travel,Business,3784,2,4,4,4,5,4,4,2,2,2,2,4,2,2,0,8,neutral or dissatisfied,Adult
117908,Female,disloyal Customer,23,Business travel,Business,365,0,4,0,3,1,0,1,1,5,2,4,3,5,1,9,0,satisfied,Young Adult
27644,Female,Loyal Customer,35,Personal Travel,Eco Plus,937,2,5,2,2,2,2,2,2,5,5,4,4,5,2,1,3,neutral or dissatisfied,Adult
35279,Female,Loyal Customer,27,Business travel,Eco,1069,2,5,3,3,2,2,2,3,4,2,2,2,3,2,137,142,neutral or dissatisfied,Adult
31041,Male,Loyal Customer,28,Business travel,Business,641,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0,satisfied,Adult
79970,Female,Loyal Customer,48,Business travel,Eco,1076,4,1,1,1,4,3,4,4,4,4,4,1,4,4,5,15,neutral or dissatisfied,Adult
81735,Female,Loyal Customer,58,Business travel,Business,2572,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0,satisfied,Senior
49333,Female,disloyal Customer,26,Business travel,Eco,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0,neutral or dissatisfied,Adult
66496,Male,disloyal Customer,36,Business travel,Eco,447,3,4,4,4,2,4,2,2,1,1,4,4,4,2,70,62,neutral or dissatisfied,Adult
45361,Male,Loyal Customer,28,Personal Travel,Eco,150,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0,neutral or dissatisfied,Adult
516,Male,Loyal Customer,57,Business travel,Business,247,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0,satisfied,Senior
61978,Female,Loyal Customer,63,Personal Travel,Business,2475,4,1,4,3,4,3,2,2,2,4,2,1,2,3,0,0,neutral or dissatisfied,Senior
5431,Female,Loyal Customer,42,Business travel,Business,265,2,2,5,2,5,4,5,4,4,4,4,4,4,4,0,0,satisfied,Adult
76260,Male,Loyal Customer,60,Personal Travel,Eco Plus,1399,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0,satisfied,Senior
124153,Male,disloyal Customer,25,Business travel,Business,1304,0,0,0,3,4,0,3,4,3,3,5,4,4,4,0,0,satisfied,Adult
16233,Male,Loyal Customer,39,Business travel,Business,2777,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,18,satisfied,Adult
32817,Male,Loyal Customer,58,Business travel,Eco,102,2,1,3,3,2,2,2,2,4,2,3,1,4,2,0,0,neutral or dissatisfied,Senior
49759,Male,disloyal Customer,38,Business travel,Eco,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0,neutral or dissatisfied,Adult
84234,Male,Loyal Customer,69,Personal Travel,Eco,432,1,4,1,4,3,1,5,3,2,1,4,2,4,3,1,0,neutral or dissatisfied,Senior
46783,Male,Loyal Customer,40,Business travel,Business,3101,3,3,3,3,2,5,5,4,4,4,4,3,4,3,58,78,satisfied,Adult
63355,Female,Loyal Customer,53,Personal Travel,Eco,337,3,5,3,5,4,2,4,1,1,3,1,3,1,5,0,0,neutral or dissatisfied,Adult
84100,Male,Loyal Customer,70,Personal Travel,Eco Plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38,neutral or dissatisfied,Senior
46727,Male,Loyal Customer,49,Personal Travel,Eco,141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55,neutral or dissatisfied,Adult
30133,Male,Loyal Customer,70,Personal Travel,Eco,31,2,5,0,4,4,0,4,4,3,5,5,3,4,4,0,0,neutral or dissatisfied,Senior
47539,Male,Loyal Customer,55,Personal Travel,Eco,558,4,4,4,3,2,4,3,2,4,3,5,4,2,2,0,0,neutral or dissatisfied,Adult
30127,Female,Loyal Customer,48,Personal Travel,Eco,183,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0,0,neutral or dissatisfied,Adult
63484,Male,Loyal Customer,38,Personal Travel,Eco Plus,337,2,5,2,3,1,2,1,1,5,4,5,5,4,1,0,10,neutral or dissatisfied,Adult
63054,Female,Loyal Customer,43,Personal Travel,Eco,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0,neutral or dissatisfied,Adult
124973,Male,disloyal Customer,54,Business travel,Eco,184,3,2,2,3,4,2,4,4,3,3,3,1,2,4,0,0,neutral or dissatisfied,Adult
77103,Male,Loyal Customer,52,Business travel,Eco,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0,neutral or dissatisfied,Adult
48181,Male,Loyal Customer,75,Business travel,Business,192,1,1,1,1,1,2,2,2,2,2,1,3,2,4,54,46,neutral or dissatisfied,Senior
82258,Female,Loyal Customer,41,Business travel,Business,1481,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0,satisfied,Adult
28358,Female,disloyal Customer,25,Business travel,Eco Plus,867,1,4,2,4,1,2,1,1,2,1,3,3,3,1,0,0,neutral or dissatisfied,Adult
55828,Male,Loyal Customer,47,Business travel,Business,1416,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0,satisfied,Adult
128637,Female,Loyal Customer,21,Personal Travel,Eco,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0,neutral or dissatisfied,Young Adult
58693,Male,Loyal Customer,41,Personal Travel,Eco,299,3,4,3,5,4,3,4,4,3,2,5,3,4,4,0,0,neutral or dissatisfied,Adult
81156,Male,disloyal Customer,26,Business travel,Business,700,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0,neutral or dissatisfied,Adult
75804,Male,Loyal Customer,48,Business travel,Eco Plus,813,1,4,4,4,1,1,1,1,1,3,4,2,3,1,0,0,neutral or dissatisfied,Adult
37713,Male,Loyal Customer,51,Personal Travel,Eco,972,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0,neutral or dissatisfied,Adult
120942,Female,Loyal Customer,58,Business travel,Business,3011,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,satisfied,Senior
114121,Male,Loyal Customer,37,Personal Travel,Business,850,2,3,2,1,4,1,3,1,1,2,1,3,1,4,3,0,neutral or dissatisfied,Adult
56047,Male,Loyal Customer,36,Business travel,Business,2050,5,5,5,5,5,5,5,1,3,4,2,5,1,5,24,33,satisfied,Adult
118405,Male,Loyal Customer,31,Personal Travel,Business,451,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68,neutral or dissatisfied,Adult
103901,Female,Loyal Customer,22,Business travel,Eco Plus,882,3,5,5,5,3,3,2,3,2,4,3,4,3,3,42,46,neutral or dissatisfied,Young Adult
99430,Male,Loyal Customer,37,Personal Travel,Eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107,neutral or dissatisfied,Adult
20539,Male,disloyal Customer,25,Business travel,Eco,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13,neutral or dissatisfied,Adult
92959,Male,Loyal Customer,51,Business travel,Business,1694,1,1,1,1,4,5,4,3,3,4,3,3,3,3,32,16,satisfied,Adult
47133,Male,Loyal Customer,25,Personal Travel,Business,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0,neutral or dissatisfied,Adult
45394,Male,Loyal Customer,47,Business travel,Eco,1437,5,1,1,1,5,5,5,5,3,1,2,1,1,5,0,0,satisfied,Adult
6915,Female,Loyal Customer,27,Personal Travel,Eco,265,4,3,4,3,5,4,5,5,1,4,1,2,3,5,0,0,neutral or dissatisfied,Adult
119734,Male,Loyal Customer,43,Personal Travel,Eco,1303,2,4,2,2,1,2,1,1,3,4,4,3,4,1,1,11,neutral or dissatisfied,Adult
71526,Male,Loyal Customer,56,Business travel,Business,3954,3,2,5,2,1,4,3,3,3,3,3,3,3,2,0,0,neutral or dissatisfied,Senior
94972,Male,Loyal Customer,46,Business travel,Business,2138,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0,0,satisfied,Adult
78435,Male,disloyal Customer,23,Business travel,Business,526,5,5,5,1,5,3,3,5,4,5,4,3,3,3,214,203,satisfied,Young Adult
79589,Male,disloyal Customer,27,Business travel,Business,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0,satisfied,Adult
22867,Male,Loyal Customer,27,Personal Travel,Eco,147,2,4,2,3,3,2,1,3,4,3,5,3,5,3,0,0,neutral or dissatisfied,Adult
116452,Female,Loyal Customer,66,Personal Travel,Eco,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6,neutral or dissatisfied,Senior
24280,Female,Loyal Customer,62,Personal Travel,Eco,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0,neutral or dissatisfied,Senior
99133,Female,Loyal Customer,33,Personal Travel,Eco,237,2,5,2,3,3,2,3,3,3,4,5,3,5,3,0,0,neutral or dissatisfied,Adult
108471,Male,Loyal Customer,25,Personal Travel,Eco,1444,4,4,4,4,3,4,5,3,2,2,2,1,4,3,0,7,neutral or dissatisfied,Adult
127265,Female,Loyal Customer,29,Business travel,Eco,1107,3,4,3,4,3,3,3,3,1,3,3,3,3,3,0,0,neutral or dissatisfied,Adult
74998,Male,Loyal Customer,15,Personal Travel,Eco,2454,1,2,1,4,3,1,2,3,2,1,3,1,4,3,0,0,neutral or dissatisfied,Children
48024,Female,Loyal Customer,36,Business travel,Eco,1384,4,3,3,3,4,4,4,4,3,3,2,3,4,4,82,72,satisfied,Adult
8807,Female,Loyal Customer,46,Business travel,Eco,552,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,10,neutral or dissatisfied,Adult
101969,Male,disloyal Customer,35,Business travel,Eco,804,1,0,0,1,2,0,2,2,4,2,3,1,5,2,0,1,neutral or dissatisfied,Adult
82369,Male,Loyal Customer,60,Business travel,Business,3015,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33,satisfied,Senior
109196,Female,Loyal Customer,51,Business travel,Eco,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94,neutral or dissatisfied,Adult
4187,Female,Loyal Customer,58,Business travel,Business,431,4,4,4,4,4,4,4,5,5,5,5,5,5,3,26,15,satisfied,Senior
111757,Male,Loyal Customer,33,Business travel,Business,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0,satisfied,Adult
119421,Female,Loyal Customer,7,Personal Travel,Eco,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0,neutral or dissatisfied,Children
19536,Male,Loyal Customer,52,Business travel,Business,2891,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0,satisfied,Adult
28499,Female,Loyal Customer,61,Personal Travel,Business,2715,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0,0,neutral or dissatisfied,Senior
74168,Male,Loyal Customer,65,Personal Travel,Eco,721,4,3,4,3,1,4,1,1,2,5,4,4,4,1,0,0,neutral or dissatisfied,Senior
49709,Female,Loyal Customer,32,Business travel,Business,262,5,5,5,5,5,5,5,5,2,2,1,1,4,5,2,0,satisfied,Adult
45980,Male,Loyal Customer,46,Business travel,Eco,483,3,2,2,2,3,3,3,3,5,4,4,2,4,3,5,0,satisfied,Adult
6888,Male,disloyal Customer,40,Business travel,Business,287,3,3,3,4,1,3,1,1,5,4,5,5,5,1,2,0,neutral or dissatisfied,Adult
126488,Female,disloyal Customer,47,Business travel,Eco,349,3,0,3,1,1,3,1,1,2,2,4,5,2,1,0,0,neutral or dissatisfied,Adult
64013,Female,Loyal Customer,49,Business travel,Business,3206,3,3,3,3,1,2,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied,Adult
123727,Female,Loyal Customer,49,Business travel,Business,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0,satisfied,Adult
32135,Female,Loyal Customer,30,Business travel,Eco,163,5,4,4,4,5,5,5,5,3,2,5,3,2,5,0,3,satisfied,Adult
61233,Female,Loyal Customer,45,Business travel,Business,3031,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0,satisfied,Adult
17473,Male,Loyal Customer,39,Business travel,Eco,341,5,2,2,2,5,5,5,5,2,1,3,2,5,5,0,0,satisfied,Adult
86001,Female,Loyal Customer,56,Business travel,Business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0,satisfied,Senior
47737,Female,Loyal Customer,70,Personal Travel,Business,550,3,0,3,3,3,3,5,2,2,3,2,4,2,3,1,0,neutral or dissatisfied,Senior
20058,Male,Loyal Customer,14,Personal Travel,Eco,738,2,4,2,1,4,2,4,4,4,3,4,5,4,4,0,0,neutral or dissatisfied,Children
117903,Female,Loyal Customer,33,Business travel,Business,365,2,4,4,4,3,3,3,2,2,2,2,4,2,3,0,0,neutral or dissatisfied,Adult
60246,Male,Loyal Customer,19,Personal Travel,Eco,1546,2,4,2,1,2,2,2,2,5,4,3,4,5,2,0,0,neutral or dissatisfied,Young Adult
110721,Female,Loyal Customer,42,Business travel,Business,2119,5,4,5,5,5,5,5,4,4,4,4,5,4,3,1,1,satisfied,Adult
9315,Female,Loyal Customer,59,Business travel,Business,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4,neutral or dissatisfied,Senior
93758,Male,Loyal Customer,47,Business travel,Business,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6,satisfied,Adult
31202,Female,Loyal Customer,32,Business travel,Business,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26,neutral or dissatisfied,Adult
54171,Female,disloyal Customer,26,Business travel,Eco,1504,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0,neutral or dissatisfied,Adult
9090,Female,Loyal Customer,68,Personal Travel,Eco,160,2,5,2,3,5,4,4,2,2,2,2,3,2,3,0,0,neutral or dissatisfied,Senior
10884,Female,Loyal Customer,36,Business travel,Business,2700,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0,neutral or dissatisfied,Adult
55992,Male,Loyal Customer,24,Personal Travel,Business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22,neutral or dissatisfied,Young Adult
13487,Male,Loyal Customer,32,Business travel,Business,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49,satisfied,Adult
103823,Male,Loyal Customer,51,Business travel,Eco,1048,3,1,1,1,3,3,3,3,3,1,3,1,3,3,1,0,neutral or dissatisfied,Adult
114349,Male,Loyal Customer,43,Personal Travel,Eco,819,3,5,3,4,4,3,4,4,4,2,5,4,5,4,54,35,neutral or dissatisfied,Adult
99896,Male,Loyal Customer,36,Business travel,Business,3874,0,0,0,4,1,5,5,2,2,1,1,5,2,3,5,0,satisfied,Adult
98831,Female,Loyal Customer,16,Personal Travel,Eco,763,2,5,2,5,5,2,5,5,5,3,5,3,4,5,21,9,neutral or dissatisfied,Children
79478,Male,disloyal Customer,34,Business travel,Business,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9,neutral or dissatisfied,Adult
548,Female,disloyal Customer,55,Business travel,Business,134,3,3,3,5,3,3,4,3,4,5,4,5,4,3,0,0,neutral or dissatisfied,Adult
112555,Male,Loyal Customer,52,Business travel,Business,3000,3,3,3,3,4,5,5,4,4,5,4,4,4,3,15,1,satisfied,Adult
37339,Female,Loyal Customer,58,Business travel,Eco,1076,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0,neutral or dissatisfied,Senior
123692,Male,Loyal Customer,55,Personal Travel,Eco,214,5,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0,satisfied,Adult
2412,Male,Loyal Customer,47,Business travel,Eco,204,3,2,2,2,3,3,3,3,2,5,1,4,2,3,0,0,neutral or dissatisfied,Adult
15982,Female,disloyal Customer,36,Business travel,Eco,780,2,2,2,4,5,2,5,5,4,4,3,1,4,5,7,0,neutral or dissatisfied,Adult
12595,Female,Loyal Customer,61,Business travel,Business,3451,0,3,0,3,5,3,5,5,5,5,5,3,5,4,4,2,satisfied,Senior
42761,Male,disloyal Customer,29,Business travel,Eco,493,1,3,1,4,4,1,4,4,3,5,4,5,3,4,0,0,neutral or dissatisfied,Adult
75759,Male,Loyal Customer,20,Personal Travel,Eco,868,1,5,1,5,2,1,2,2,1,1,4,1,5,2,0,0,neutral or dissatisfied,Young Adult
24322,Male,Loyal Customer,43,Business travel,Business,3800,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,14,satisfied,Adult
57475,Female,disloyal Customer,24,Business travel,Eco,680,0,0,0,2,2,0,2,2,3,5,5,4,4,2,1,0,satisfied,Young Adult
74328,Female,Loyal Customer,58,Business travel,Business,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0,satisfied,Senior
90933,Female,Loyal Customer,36,Business travel,Business,3919,2,3,3,3,2,3,3,2,2,2,2,3,2,2,1,1,neutral or dissatisfied,Adult
13642,Male,Loyal Customer,22,Personal Travel,Eco,835,3,4,3,3,3,3,3,3,3,3,4,5,4,3,9,0,neutral or dissatisfied,Young Adult
10439,Female,Loyal Customer,42,Business travel,Business,1546,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,1,satisfied,Adult
110869,Male,disloyal Customer,25,Business travel,Business,545,4,0,4,3,1,4,1,1,3,4,5,5,5,1,73,74,neutral or dissatisfied,Adult
12113,Male,disloyal Customer,18,Business travel,Eco,1034,4,4,4,2,2,4,4,2,2,2,3,4,2,2,1,0,neutral or dissatisfied,Young Adult
31201,Female,Loyal Customer,44,Business travel,Business,628,3,1,3,3,3,3,3,2,3,2,3,3,4,3,124,147,neutral or dissatisfied,Adult
78622,Female,Loyal Customer,22,Business travel,Business,1426,2,5,5,5,2,2,2,2,3,3,2,2,2,2,203,179,neutral or dissatisfied,Young Adult
56380,Male,Loyal Customer,41,Business travel,Business,1624,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,0,satisfied,Adult
